,Dupl,Name,Value,KarmaAdj,Tags,Dupl,GUID,Models,Secret,Frequency,Density,WeightKG,HazardRating,Insurable,FailCost,TransportModels,GLimitMin,GLimitMax,DamageGPerSec,KarmaMin,KarmaMax,XPScoreMin,XPScoreMax,FlightHoursMin,FlightHoursMax
1,✔️,Electrical Resistors,"5,674",0.1,any;,✔️,a3abb2cb-ca53-46cd-87ea-434e81b75421,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Cell Phone Parts,34,0.1,any;,✔️,66d98942-60b4-4caa-9097-e40539ab8c63,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Soy-Bean Oil,35,0.1,any;,✔️,4754b5d5-f29e-496a-9042-f26855c16331,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Citizen Wrist Watches,325,0.1,any;,✔️,e900c621-75e7-4bfb-93a7-84b14a36c292,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Soldering Irons,229,0.1,any;,✔️,85ba87f3-c488-4c45-9c50-3758f7e8acf2,ASO_CarUtility01;,0,1,5,75,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Salt,47,0.1,any;,✔️,1f070c7d-0020-4b7c-8696-2f1a51712a55,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Rolls of Fine Tule,597,0.1,any;,✔️,11b7a24b-ac5e-4ed6-9fd7-4ac5f786c01f,ASO_CarUtility01;,0,1,4,60,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Cigarette Rolling Paper,15,0.1,any;,✔️,a1a99812-d80a-40e8-a979-d95ba4af93dc,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Vacuum Pumps,249,0.1,any;,✔️,df64c7db-8aab-488c-90d7-e4ca71f93adb,ASO_CarUtility01;,0,1,7,105,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Diamonds,"15,650",0.1,any;,✔️,f38a0d4c-cb01-4caf-b636-12504ae1c0cb,ASO_CarUtility01;,0,1,4,60,2,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Tubs of Plaster,148,0.1,any;,✔️,a758e1da-b5fa-40aa-b493-8c2b054cb81e,ASO_CarUtility01;,0,1,6,90,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Musical Instrument Parts,74,0.1,any;,✔️,2aca13d7-e0de-4ffe-977c-6568ccf60a64,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Knives,10,0.1,any;,✔️,0a3fa344-a276-4568-b52c-74c163d260b6,ASO_CarUtility01;,0,1,4,60,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Truck Suspension Parts,173,0.1,any;,✔️,503a00f4-37c2-490e-a504-fb74b5b581f6,ASO_CarUtility01;,0,1,6,90,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Misc. Airplane Parts,732,0.1,any;,✔️,bf919fae-bca5-43ed-ad98-ea02d288035f,ASO_CarUtility01;,0,1,5,75,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Brake Pads & Rotors,"1,422",0.1,any;,✔️,2cebf977-b3d6-40e6-95f3-dbc05c015e65,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Recycled Flooring,60,0.1,any;,✔️,8e938d05-f2d8-4552-aaad-a2978171c655,ASO_CarUtility01;,0,1,8,120,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Insulated Panes of Glass,149,0.1,any;,✔️,0a3a0c4b-6b5c-4aa3-bbac-03ba469f5a22,ASO_CarUtility01;,0,1,4,60,2,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Nike Footwear,134,0.1,any;,✔️,5f0c18b3-9a44-4b99-886a-be05aaf5a7f3,ASO_CarUtility01;,0,1,5,75,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Postage Stamps,"1,775",0.1,any;,✔️,cc272642-f835-4cc0-8151-800e3d8afaca,ASO_CarUtility01;,0,1,5,75,2,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Beer Kegs,250,0.1,any;food;,✔️,8858c733-5aa7-401d-802b-a570c5f37c79,ASO_CarUtility01;,0,1,3,45,3,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Gloves & Mittens,79,0.1,any;,✔️,2191b652-5a20-4231-8b3c-c2617f06a2b3,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Tesla Batteries,"7,000",0.1,any;,✔️,b2db3042-87d8-45fe-807c-e6a2c747abee,ASO_CarUtility01;,0,1,3,45,3,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Nuts,36,0.1,any;,✔️,b0f507a1-363a-4229-961b-17cb51971a28,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Turbo-Prop & Jet Parts,"1,378",0.1,any;,✔️,9db8785d-0ece-4ce0-8461-21b009048668,ASO_CarUtility01;,0,1,4,60,2,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Integrated Circuit Boards,99,0.1,any;,✔️,dcb55838-ab6b-4092-99d7-56986fe4d76a,ASO_CarUtility01;,0,1,3,45,2,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Misc. Locomotive Parts,"1,193",0.1,any;,✔️,0e6afb4c-6b20-43a7-88c4-cfa6b5e5339f,ASO_CarUtility01;,0,1,7,105,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Rail & Tramway Parts,838,0.1,any;,✔️,df4e8f62-afec-44dc-afda-24ac94326a3e,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Handgun Holsters,269,0.1,any;,✔️,2c24d322-9bed-4316-9ed7-93e13de819b4,ASO_CarUtility01;,0,1,4,60,3,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Quilted Textiles,57,0.1,any;,✔️,d4d0a29b-cad3-47b4-bb3a-28c685486445,ASO_CarUtility01;,0,1,4,60,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,New Suitcases,345,0.1,any;,✔️,a8881f14-c539-489e-be6c-d4698348d47a,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Mouse Pads ,36,0.1,any;,✔️,b136058e-30ef-4bf9-9392-0047528a90f6,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Semiconductors,630,0.1,any;,✔️,72e66489-1898-4616-a4f0-a2c7d0d72f5a,ASO_CarUtility01;,0,1,2,30,2,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Paper Labels,49,0.1,any;,✔️,9ed78136-f192-47b0-a414-bb88c70c2089,ASO_CarUtility01;,0,1,4,60,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Automotive Tires,197,0.1,any;,✔️,235bcf6b-a6b3-4709-8f33-018013a9e0a6,ASO_CarUtility01;,0,1,7,105,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Butchers Choice Meats,139,0.1,any;,✔️,8847ba30-c0ea-4e6f-af38-ed64f1e5fc63,ASO_CarUtility01;,0,1,4,60,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Mushrooms & Truffles,386,0.1,any;food;,✔️,bfe6708a-7564-4022-86f3-6b091a3e8a35,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Pure Filtered Water,399,0.1,any;,✔️,dd143ca7-e04c-427a-aef6-2262a4ef7da6,ASO_CarUtility01;,0,1,4,60,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Preserved Vegetables,32,0.1,any;,✔️,e8761da5-491d-4949-b82d-b4f251981157,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Surge Protectors,91,0.1,any;,✔️,0d6455bb-ca0c-4236-9aeb-9c01964767a4,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Wooden Kitchenware,28,0.1,any;,✔️,5c7e2b08-17f5-4941-b777-038ddae236f7,ASO_CarUtility01;,0,1,4,60,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Animal Feeding Equip.,132,0.1,any;,✔️,e9fdc62d-6f97-403b-b146-873c740e4a64,ASO_CarUtility01;,0,1,5,75,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Card & Board Games,49,0.1,any;,✔️,8e4c16fd-290b-44db-9cf5-db8f9d32f861,ASO_CarUtility01;,0,1,4,60,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Crystal Glassware,480,0.1,any;,✔️,8601d7c9-08bc-4476-bf6a-b19b4fafafdb,ASO_CarUtility01;,0,1,5,75,2,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Stainless Steel Bars,795,0.1,any;,✔️,015df0f7-b2fc-4ef6-b71f-59de534ab13a,ASO_CarUtility01;,0,1,8,120,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Oral Hygiene Products,531,0.1,any;,✔️,1cceed2d-979b-4567-b4d7-c4da2db13434,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Pushback Equipment,"5,800",0.1,any;,✔️,6da1ba25-cea8-4ed5-aeac-6699cc856153,ASO_CarUtility01;,0,1,6,90,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Vermouth & Wine,"1,531",0.1,any;,✔️,ffc8a1bc-e746-43f2-b208-a070bb717fa4,ASO_CarUtility01;,0,1,3,45,3,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Hat Fabrication Tools,39,0.1,any;,✔️,97bb0997-dcb5-46f1-b812-40cb7c3b7046,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,80+ Proof Alcohols,310,0.1,any;,✔️,e4117713-bff2-4676-8fd4-d5587e74f6a3,ASO_CarUtility01;,0,1,3,45,3,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Tube & Pipe Fittings,34,0.1,any;,✔️,21160ffb-4142-4ea1-bffa-85e35dd7d62e,ASO_CarUtility01;,0,1,7,105,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Cashmere Sweaters,534,0.1,any;,✔️,f38b3ce7-9419-4e88-a650-22a1ec600d7f,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Bicycle Parts,119,0.1,any;,✔️,584e1c52-2695-4334-9ff5-c65d4f54d8fc,ASO_CarUtility01;,0,1,4,60,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Embossing Stamps,43,0.1,any;,✔️,25d827c2-fe8a-4c34-b114-b707c6114b4d,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Cloves,45,0.1,any;,✔️,80132069-c107-46db-a013-cb7ca2d8422a,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Condiments & Seasonings,13,0.1,any;,✔️,46400a25-3820-4fec-b24d-857576cdb21e,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Fabric Dyes,83,0.1,any;,✔️,cba605cc-52b8-4253-b123-264d806d8c07,ASO_CarUtility01;,0,1,4,60,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Plastic Materials,72,0.1,any;,✔️,a82fb827-9f28-41ba-8960-598ae2192db9,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Hand Woven Tapestries,55,0.1,any;,✔️,440f5726-6c6a-473f-bde8-f9bf7296c82f,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Raw Lead,49,0.1,any;,✔️,3c883eb9-a3ca-4587-a74b-d24c972cc6c2,ASO_CarUtility01;,0,1,9,135,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Watch Straps & Bands,130,0.1,any;,✔️,79b747fb-0d2c-42ed-a4cc-721533277f8b,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Cane Sugar,433,0.1,any;,✔️,2492a5b1-93fb-4f18-b2d4-21026e63af2a,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Industrial Electric Lamps,72,0.1,any;,✔️,b728e391-af96-41a0-a448-ada376bf0cdd,ASO_CarUtility01;,0,1,7,105,2,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Exotic Swimsuits,121,0.1,any;,✔️,c575115b-8026-48b7-9018-d66a0a521554,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Microphones & AV Equip.,"1,652",0.1,any;,✔️,61c0670e-1098-441b-8f7c-14cdae2f6866,ASO_CarUtility01;,0,1,3,45,3,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,"Tubes, Pipes & Hoses",16,0.1,any;,✔️,7373d65b-2f91-40f8-b0f6-ddf0309f97d2,ASO_CarUtility01;,0,1,4,60,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Watch Movements,148,0.1,any;,✔️,1b687d05-fe26-43a5-b75b-d1d0f03b8c75,ASO_CarUtility01;,0,1,2,30,2,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Women's Blouses,"1,140",0.1,any;,✔️,394a09a2-75ea-459b-b3af-46591b9e228c,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Antiques & Collectables,850,0.1,any;,✔️,4ae0992a-63d3-4bb9-872a-f908375c6e39,ASO_CarUtility01;,0,1,6,90,2,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Women's Suits,290,0.1,any;,✔️,097c7fee-bc72-40dd-bf75-7633c23d0199,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Sunflower Oil,28,0.1,any;,✔️,ac13eb62-43ca-4c32-90de-1e862a6a6aa0,ASO_CarUtility01;,0,1,4,60,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Wigs & False Beards,41,0.1,any;,✔️,e32ffb73-1145-460b-ba41-5c57cc39fd50,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Slide Fasteners,34,0.1,any;,✔️,fd935347-be7e-4209-b972-46153dac6a68,ASO_CarUtility01;,0,1,0,0,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Forensic Microscopes,"7,191",0.1,any;,✔️,503b3625-f050-4c63-8636-40d7e7ded629,ASO_CarUtility01;,0,1,5,75,2,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Sheets & Strips of Leather,774,0.1,any;,✔️,4529b34a-7361-4871-a90f-f07d05832e0f,ASO_CarUtility01;,0,1,4,60,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,"Onions, Garlic & Leeks",101,0.1,any;,✔️,7db96511-8c8c-4bec-bb6a-34ec7f2a6653,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Wheelchair Parts,"4,311",0.1,any;,✔️,586bc210-4351-4a1a-99a7-4bd0ec75f25b,ASO_CarUtility01;,0,1,5,75,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Men's Pajamas,244,0.1,any;,✔️,4c6d4a30-0eda-4258-9c80-cda96e92086b,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Cigars,"1,515",0.1,any;,✔️,acfe047d-0b5a-45db-8517-1d5edf6db4b2,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Coconuts,109,0.1,any;,✔️,a09aec8f-8585-465d-b473-c0c2e83bdd95,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Pumice Stones,10,0.1,any;,✔️,858a99d6-3171-4cc3-acb3-44dd83efb46d,ASO_CarUtility01;,0,1,7,105,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Fork-Lift Parts,295,0.1,any;,✔️,319e0094-40c2-440e-9fc3-954bba5777d5,ASO_CarUtility01;,0,1,8,120,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Coffee Mugs,"1,500",0.1,any;,✔️,18172957-7ed7-40cd-8ec5-5b1cb0295fc5,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Laboratory Wares,74,0.1,any;,✔️,71c740dc-00b0-4594-9f4c-ed96842c7b7c,ASO_CarUtility01;,0,1,3,45,2,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Asphalt,296,0.1,any;,✔️,3273b2e7-b968-484c-9118-f2af39dfb881,ASO_CarUtility01;,0,1,8,120,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Silk Yarn,213,0.1,any;,✔️,dbb27b72-f8cc-4053-9235-fdb69a40700e,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Electrical Insulators,234,0.1,any;,✔️,f4d697a9-de6e-4485-add9-2197702715f1,ASO_CarUtility01;,0,1,4,60,2,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Unglazed Ceramics,135,0.1,any;,✔️,e7768bc1-2b38-4f84-a768-c058071cee24,ASO_CarUtility01;,0,1,4,60,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Sewing & Crochet Kits,110,0.1,any;,✔️,a2df7d2f-f242-42e2-9f4c-2684e4e50e24,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Organic Soap Bars,259,0.1,any;,✔️,fa2c1a04-2e10-4410-9fcb-94b295ce9185,ASO_CarUtility01;,0,1,4,60,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Soybeans,56,0.1,any;,✔️,5e8b4cdb-5a1c-47f8-858a-3fe1582a88c8,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Apples & Pears,27,0.1,any;,✔️,12f78711-fcc9-4313-b8c5-205f3b7c9013,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Acrylic Polymers,73,0.1,any;,✔️,047ebd8b-5634-4e8d-ad46-9b8bc95e1106,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Flower Arrangements,49,0.1,any;,✔️,5654704c-6132-41fa-ad5f-e6b79d814b27,ASO_CarUtility01;,0,1,2,30,2,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Slot Machines,"2,195",0.1,any;,✔️,798c6639-ad68-46b3-a255-d5393d88e7cc,ASO_CarUtility01;,0,1,7,105,2,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Greek Olive Oil,292,0.1,any;,✔️,ca518e78-56e4-476d-b23d-e5727fb40aa4,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Textile Cutting Machines,399,0.1,any;,✔️,5f1f89e0-1ac3-43f2-9c7f-eb5827c4b933,ASO_CarUtility01;,0,1,6,90,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Furniture Fittings,12,0.1,any;,✔️,edc958e2-cfd7-48e5-b492-9264aa4d0f70,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Grinding Wheels,24,0.1,any;,✔️,a5029d55-30ac-4ee7-b159-079221668967,ASO_CarUtility01;,0,1,4,60,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Aluminum Kitchen Tools,169,0.1,any;,✔️,a503ff24-293a-4814-a099-cdd032f97ee1,ASO_CarUtility01;,0,1,4,60,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Yarn,34,0.1,any;,✔️,0435f831-a29b-4e7a-a3c0-de9ea65d97e9,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Power Plant Parts,"3,199",0.1,any;,✔️,4003f513-478a-4cf2-a753-ee8c8ec5ca9d,ASO_CarUtility01;,0,1,8,120,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Quartz,"1,550",0.1,any;,✔️,be67fc33-b7b6-4a10-b85a-45eee1f05ed9,ASO_CarUtility01;,0,1,4,60,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Waterproof Footwear,63,0.1,any;,✔️,a424f5a4-9fb8-4eea-a0a1-5ba84a91bbe2,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Toilet Replacement Parts,37,0.1,any;,✔️,e5866a48-0108-4a02-a856-37d48b7f5c52,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Crocheted Clothing,73,0.1,any;,✔️,630faddd-3687-4942-951d-74c671484576,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Barbed Wire,77,0.1,any;,✔️,ff599e04-4f42-4a90-8ce3-77ea3d76713c,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Warp Knit Fabrics,39,0.1,any;,✔️,76ab2f2f-63a7-47bd-a2f5-64a4fac3f8f4,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Boiler Repair Kits,229,0.1,any;,✔️,3f8ea091-b9ad-46ce-aeb4-df85577c843c,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Photo-Cathode Tubes,51,0.1,any;,✔️,bc22d844-c759-4b18-a3bb-57f17597e2bb,ASO_CarUtility01;,0,1,3,45,2,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Centrifuges,"1,794",0.1,any;,✔️,99e7461d-7f4f-4d78-97f4-87e4d8f90c8b,ASO_CarUtility01;,0,1,4,60,2,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Uncoated Paper,41,0.1,any;,✔️,ffc0785d-1d3e-4e52-9ff8-1146cae266e6,ASO_CarUtility01;,0,1,3,45,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Corsets & Lingerie,169,0.1,any;,✔️,b2e18d00-dba9-430d-b25f-5a27f4b393ae,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Glass Bottles & Jars,34,0.1,any;,✔️,c992d1c8-aebe-459c-ad21-ffcfadf80d72,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
1,✔️,Mens Combs,22,0.1,any;,✔️,58b09935-51d2-4e3d-9e95-58c0cc7b6c40,ASO_CarUtility01;,0,1,2,30,1,1,1,Skypark Truck Flatbed;,-15,15,1,-42,42,0,9999999,0,9999999
